d0,d1,d2,d3,d4,d5,d6,t0,t1,t2,t3,t4,t5,t6,,,,,,,,,
1.28751764805202E-05,1.56197552314552E-06,0.000514351960191561,6.88633938352723E-05,0.00111651971224092,6.6867915165858E-05,0.000896011584927692,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-15,2022-08-16,2022-08-17,,,,,,,,,
3.81842346541816E-06,0.000454313067166368,4.53003906386584E-05,0.00102113750131139,4.66127685285755E-05,0.00081576454340393,0.000366421940270811,2022-08-10,2022-08-11,2022-08-12,2022-08-15,2022-08-16,2022-08-17,2022-08-18,,,,,,,,,
0.00047078242664611,5.5859863095975E-05,0.00107647866775551,5.80985727083316E-05,0.000858334824670237,0.000338356534484774,0.00251817178741476,2022-08-11,2022-08-12,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,,,,,,,,,
1.03566437701375E-05,0.000602981574274963,3.47433365277539E-06,0.000418753467101851,0.000705703205539976,0.0034204430905902,0.00648764236962052,2022-08-12,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-22,,,,,,,,,
0.000572443008422852,9.53278345150466E-06,0.000363143339200178,0.000776986064238372,0.00356363599712495,0.0066875713855552,0.00916228284972931,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-22,2022-08-23,,,,,,,,,
6.03812659392133E-05,9.93476098756219E-05,0.00146904867506237,0.00482123583788052,0.00824209420534316,0.0109986840116107,0.0145184325176615,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-22,2022-08-23,2022-08-24,,,,,,,,,
0.000131940378423678,0.00125163515713211,0.00436153868577094,0.00767814530468058,0.0103937396524998,0.0138112526656187,0.013160866858243,2022-08-17,2022-08-18,2022-08-19,2022-08-22,2022-08-23,2022-08-24,2022-08-25,,,,,,,,,
0.00141544887810596,0.00495605923879339,0.00858162526947126,0.011367890874908,0.014845450423536,0.0141875584688478,0.00881008569399455,2022-08-18,2022-08-19,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,,,,,,,,,
0.00397569734195713,0.00614217064230616,0.00813878342000862,0.0113553875453363,0.0110190967834569,0.00631967501612962,0.00690423656487837,2022-08-19,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-29,,,,,,,,,
0.00436298740373786,0.00439732286599792,0.00625781158396421,0.00630633885521092,0.00311997146127396,0.00348798237973824,0.00275032114677742,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-29,2022-08-30,,,,,,,,,
0.00284901849317976,0.00292026521515254,0.00256533802735248,0.000846862085609246,0.00117680687344546,0.000744450608181069,0.000476344312346555,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-29,2022-08-30,2022-08-31,,,,,,,,,
0.00189676989634791,0.00092110619880259,3.39200132657424E-05,0.000160107287229039,5.27954043718637E-05,2.18083391700929E-06,3.59083878720412E-06,2022-08-24,2022-08-25,2022-08-26,2022-08-29,2022-08-30,2022-08-31,2022-09-01,,,,,,,,,
0.000473787600640208,0.000116133378469385,4.06446133638383E-05,0.000108622873312925,0.000221249510104826,0.000216944117937601,0.000394487053426928,2022-08-25,2022-08-26,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,,,,,,,,,
0.000227276235818863,0.000215695763472468,0.000397846838495752,0.000562877181664589,0.000524851662930814,0.000794119297097495,0.000498598998092348,2022-08-26,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-05,,,,,,,,,
0.000137005192527795,0.000201145223627464,0.000292992492404665,0.000281165108617643,0.000506316091787085,0.000274141423005858,1.98543261831219E-06,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-05,2022-09-06,,,,,,,,,
0.000140849424724365,0.000159793694365362,0.000135324811708415,0.000314276731842256,0.000147490473182188,9.46811474022979E-06,9.82669282620918E-05,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-05,2022-09-06,2022-09-07,,,,,,,,,
0.000106024534943572,5.03776448113058E-05,0.000156853781163591,5.33930178789888E-05,5.69845180962147E-05,0.000209080320928479,6.42071336187655E-06,2022-08-31,2022-09-01,2022-09-02,2022-09-05,2022-09-06,2022-09-07,2022-09-08,,,,,,,,,
2.56683563293336E-05,7.38410656140331E-05,7.818583981134E-06,0.000137910861667478,0.000336307193947505,1.98408906726399E-06,3.07538584820577E-07,2022-09-01,2022-09-02,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,,,,,,,,,
5.76777276819484E-05,7.44898898119573E-07,0.000194944950862919,0.000416259210624048,1.1001688108081E-05,1.91881213140732E-06,0.000136503332214488,2022-09-02,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-12,,,,,,,,,
4.00388898924575E-07,0.000284195565654954,0.000562967689120342,4.10896630000934E-05,1.80224126324902E-05,7.70214739986841E-05,2.75422362392419E-05,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-12,2022-09-13,,,,,,,,,
0.000280014921600014,0.000551598649508378,3.7614664506691E-05,1.58986595124588E-05,8.12717271401198E-05,3.01486636544723E-05,0.000671644215799461,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-12,2022-09-13,2022-09-14,,,,,,,,,
0.000407857580512427,5.79859715799103E-08,1.10872608729551E-05,0.00025031849872903,0.000138886940703742,0.000380948364181677,0.000329572954797186,2022-09-07,2022-09-08,2022-09-09,2022-09-12,2022-09-13,2022-09-14,2022-09-15,,,,,,,,,
1.77441406776779E-05,0.000121444445767338,0.00060750974171242,0.000399789456423605,0.000142222256727109,0.000108921260334682,0.00055996221726673,2022-09-08,2022-09-09,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,,,,,,,,,
0.000103875180684554,0.000530965047801146,0.000329503705870593,0.000186034598300466,0.000144517462331351,0.000638789064396406,0.000379888120960459,2022-09-09,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-19,,,,,,,,,
0.000442579712625957,0.000203573582439276,0.000327619473182494,0.000261546814726898,0.000847528283202337,0.000547172734513879,0.000189970484143487,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-19,2022-09-20,,,,,,,,,
0.000102673425317334,0.000682015030179173,0.000644199641101295,0.00142008112584335,0.000980799014541844,0.000476927289355444,0.0021320428359104,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-19,2022-09-20,2022-09-21,,,,,,,,,
0.000789878777140984,0.000854901628372318,0.00177381153321221,0.00125629554167972,0.000658217326417798,0.0025053147876406,0.0108420203914648,2022-09-14,2022-09-15,2022-09-16,2022-09-19,2022-09-20,2022-09-21,2022-09-22,,,,,,,,,
0.000562967689120342,0.000987770345318495,0.000536693973117508,0.000202459341380745,0.00155902581013834,0.00872035394513659,0.00467417769050371,2022-09-15,2022-09-16,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,,,,,,,,,
0.000716919908882119,0.000200145577991861,1.50028265579749E-05,0.000890937464873787,0.00713514630569989,0.00351750160029951,0.0028935279444795,2022-09-16,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-26,,,,,,,,,
7.90432807207253E-05,3.98279610180907E-05,0.000329746108945983,0.00541573965369935,0.00242524613076966,0.00189801613146301,0.00363107338694135,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-26,2022-09-27,,,,,,,,,
6.49325104404852E-05,0.000218294695741861,0.00485905425102828,0.00208222545916215,0.00161793787469833,0.00323311042507157,0.00820525227845792,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-26,2022-09-27,2022-09-28,,,,,,,,,
0.000267612051402466,0.00529639240289725,0.00241637779276971,0.00189253575831572,0.00358724429042923,0.00877333391690627,0.0145256727855667,2022-09-21,2022-09-22,2022-09-23,2022-09-26,2022-09-27,2022-09-28,2022-09-29,,,,,,,,,
0.00483866702802516,0.00184258634385515,0.00132123669595785,0.0028341232848561,0.00765801916804776,0.0130565912113525,0.0251831137577483,2022-09-22,2022-09-23,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,,,,,,,,,
0.000855598875432406,9.73802855241956E-05,0.000522690906109347,0.00351354344297761,0.00777177192503586,0.0174622819904471,0.0150403682821434,2022-09-23,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-03,,,,,,,,,
1.68713531820686E-05,0.000137362631221549,0.00216275699153812,0.0058199657635214,0.0146817173263116,0.0124277367149261,0.0100862830377082,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-03,2022-10-04,,,,,,,,,
0.000119008037472668,0.00201938884879382,0.00554891265915103,0.0142793765926399,0.0120855569095966,0.00977325748317526,0.00736420613270639,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-03,2022-10-04,2022-10-05,,,,,,,,,
0.00183036656471813,0.00494532298125705,0.0131599916223877,0.0111281839147068,0.00897827166431853,0.00666497364818497,0.00851232610875741,2022-09-28,2022-09-29,2022-09-30,2022-10-03,2022-10-04,2022-10-05,2022-10-06,,,,,,,,,
0.00382826307236428,0.00967779748884823,0.00752788444879116,0.00598451952669166,0.00429797072888505,0.00576226958310144,0.0213403465934334,2022-09-29,2022-09-30,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,,,,,,,,,
0.00742020858979231,0.00398532430699561,0.00253072585110203,0.00163543884355022,0.00277623917122582,0.0149989937019654,0.00888175240197597,2022-09-30,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-10,,,,,,,,,
0.00212047735681153,0.000301476249887855,7.69639973441372E-06,0.000314851818984607,0.00813216000187822,0.00376989366850466,0.00425232656766639,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-10,2022-10-11,,,,,,,,,
6.725058574375E-05,0.000221277881792048,5.85845918976702E-06,0.00510908876094618,0.0019469385335924,0.0022693732753396,0.00202427737008293,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-10,2022-10-11,2022-10-12,,,,,,,,,
0.00027264340678812,3.10454254304204E-05,0.0046071973904418,0.00166332504250022,0.0019849097700444,0.00175182917155325,0.00149319872525666,2022-10-05,2022-10-06,2022-10-07,2022-10-10,2022-10-11,2022-10-12,2022-10-13,,,,,,,,,
5.16690511176421E-06,0.00551033409124102,0.00230893293542067,0.00263110796004185,0.00231168327468367,0.00202264720633138,5.78154222239391E-05,2022-10-06,2022-10-07,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,,,,,,,,,
0.00557793490065706,0.00239378806236346,0.00273478877738853,0.0024018202757361,0.00210049921065547,7.18388548648363E-05,0.00108896802544223,2022-10-07,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-17,,,,,,,,,
0.00115764881138603,0.000556469749653843,0.000262874892541731,0.000238481560700166,0.000383876322530341,1.97078634300851E-05,0.000456898289712626,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-17,2022-10-18,,,,,,,,,
0.000281917196844006,9.83249628916383E-06,2.67669975073659E-07,0.00111687027037988,6.94502725764323E-05,0.00118132593343034,0.00177208483455615,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-17,2022-10-18,2022-10-19,,,,,,,,,
5.15174178872258E-08,0.0000353851703494001,0.00166476445178887,0.000230247606850753,0.00165555522926297,0.00235429150416167,0.00067364766459832,2022-10-12,2022-10-13,2022-10-14,2022-10-17,2022-10-18,2022-10-19,2022-10-20,,,,,,,,,
3.48482899426017E-05,0.00165761245830254,0.000227233105988489,0.0016480358899571,0.00234601587385441,0.000669150267867735,0.00278745603372954,2022-10-13,2022-10-14,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,,,,,,,,,
0.00156264281963558,0.000163784516416854,0.00144364574316569,0.00211841383497813,0.000558969696612621,0.00255351748728572,0.00250283321497591,2022-10-14,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-24,,,,,,,,,
2.38092727613548E-05,0.000517709870337058,0.000818217846244806,5.60596172363148E-05,0.00126818815465413,0.00121469708597033,0.000226931311772205,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-24,2022-10-25,,,,,,,,,
0.000474244393444678,0.000714190269945902,2.84810230368748E-05,0.00113016813065769,0.00108975493731123,0.000174008368048817,0.000912702819050537,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-24,2022-10-25,2022-10-26,,,,,,,,,
0.000500730762723833,9.24640721677861E-06,0.000577657196117798,0.000581882373808185,2.48060189278476E-05,0.000477781577501446,0.00174429318781222,2022-10-19,2022-10-20,2022-10-21,2022-10-24,2022-10-25,2022-10-26,2022-10-27,,,,,,,,,
5.62811894724291E-05,0.00023818710269552,0.000203873045393266,1.725742185954E-05,0.00017998405041908,0.00110099140238162,0.00257854164010496,2022-10-20,2022-10-21,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,,,,,,,,,
0.000286515388324915,0.000294430770964027,7.34237119104364E-07,0.000271479374532646,0.00129660184597924,0.00287882368957071,0.00294169184053317,2022-10-21,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-31,,,,,,,,,
0.000190246618331003,5.40430594355712E-05,8.17538975752541E-05,0.000847250669039568,0.00223515733159729,0.00228024429111429,0.00229717083948344,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-31,2022-11-01,,,,,,,,,
0.000101834432143733,1.40792419642821E-05,0.000531272745320166,0.00173478681608685,0.00181063164041007,0.00181835010357645,0.00274607159758489,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-31,2022-11-01,2022-11-02,,,,,,,,,
3.31194225964282E-05,0.000724523852341008,0.00212346465582414,0.00217764011176769,0.00215695090537338,0.00316611203948014,0.00278841277599895,2022-10-26,2022-10-27,2022-10-28,2022-10-31,2022-11-01,2022-11-02,2022-11-03,,,,,,,,,
0.000664372925029966,0.00192516023525968,0.0019484537099288,0.001944708929841,0.00292702034130343,0.00256060653578061,0.0030672994419092,2022-10-27,2022-10-28,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,,,,,,,,,
0.00150290648002738,0.00117448522382801,0.00107494601343205,0.00190001095893422,0.00167154191353802,0.00207070928831854,0.00214628986418575,2022-10-28,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-07,,,,,,,,,
0.000707300177055004,0.000322067648085067,0.000705627204297343,0.000627749599516392,0.000953278345150466,0.000989419540019298,0.00214673170580681,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-07,2022-11-08,,,,,,,,,
0.000161110429189648,0.000268845950813557,0.000179140615955475,0.000400896192331857,0.000458898199440228,0.00130564905794017,0.000134516160187559,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-07,2022-11-08,2022-11-09,,,,,,,,,
0.000193071991816396,7.29342218619422E-05,0.000209135483601131,0.000264035845475519,0.000982860912927208,4.53710244983085E-05,0.000188907273695804,2022-11-02,2022-11-03,2022-11-04,2022-11-07,2022-11-08,2022-11-09,2022-11-10,,,,,,,,,
3.37092787958682E-05,8.40024861190614E-05,0.000103370367469324,0.00066002914627461,2.25468306780385E-06,0.000363415993206218,1.47124264913145E-05,2022-11-03,2022-11-04,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,,,,,,,,,
6.43803853108693E-05,6.32983812920429E-05,0.000535987215698697,7.43253622204065E-07,0.000451573038162678,2.60375963989645E-06,8.37841107568238E-05,2022-11-04,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-14,,,,,,,,,
4.07176057706238E-05,0.000403918853407959,1.91029257621267E-05,0.00060103943633294,1.97871941054473E-06,3.70030304566171E-05,0.00101444402957895,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-14,2022-11-15,,,,,,,,,
0.000355173035359257,4.62099560536444E-05,0.000745569916261957,1.60282106662635E-05,1.35511072585359E-05,0.00117589101955673,0.00458327770707001,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-14,2022-11-15,2022-11-16,,,,,,,,,
0.000110078874286046,0.00118821938031033,0.000149850980960764,1.5929094843159E-05,0.00171296942630761,0.0056116755331459,0.00126930914484547,2022-11-09,2022-11-10,2022-11-11,2022-11-14,2022-11-15,2022-11-16,2022-11-17,,,,,,,,,
0.00105081933816109,6.81372332564933E-05,3.50173877450288E-07,0.00137791980910151,0.0050357340114715,0.000999524491817283,0.00180762994409633,2022-11-10,2022-11-11,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,,,,,,,,,
3.65254527423531E-06,0.000166394489497179,0.000528024452250975,0.00334059825968325,0.000377827676857123,0.000908328735249597,0.000803418117584442,2022-11-11,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-21,,,,,,,,,
0.000176204194758611,0.000495176411504872,0.00324494257461083,0.000348251545801759,0.000865530456394481,0.000762592110049809,0.000785515960387784,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-21,2022-11-22,,,,,,,,,
0.000617683017708259,0.003845157573096,0.000598330371758493,0.00121263720780007,0.0010635325597832,0.0010959026042201,0.00191571509731148,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-21,2022-11-22,2022-11-23,,,,,,,,,
0.00326523761395947,0.000225511268808987,0.000574429843481994,0.000506444854408983,0.000564371485097581,0.00117425645294134,0.00088380686884193,2022-11-16,2022-11-17,2022-11-18,2022-11-21,2022-11-22,2022-11-23,2022-11-24,,,,,,,,,
1.46503064115677E-05,5.1430870371405E-06,5.80778669245774E-06,3.35654704031185E-07,0.000164529865287477,6.29271416983101E-05,5.45631066870687E-05,2022-11-17,2022-11-18,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,,,,,,,,,
2.30218665819848E-06,1.49400957525359E-05,1.1902884580195E-06,0.000127078438026729,4.21788172388915E-05,3.51133915046481E-05,3.91405615118856E-06,2022-11-18,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-28,,,,,,,,,
1.73327773609344E-05,2.78214520221809E-06,0.000112574298555046,3.45393402767513E-05,2.86696470084375E-05,1.9546459952835E-06,1.39364694859912E-05,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-28,2022-11-29,,,,,,,,,
7.23652192391455E-07,0.000148709085806331,5.92601136304438E-05,4.96895811466072E-05,8.7938954038691E-06,4.57979331258304E-06,4.58282577255766E-05,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-28,2022-11-29,2022-11-30,,,,,,,,,
0.000152807337144623,6.43421308268444E-05,5.50714887595081E-05,1.09637621790171E-05,3.31271826325651E-06,4.153713598497E-05,0.000116411031058306,2022-11-23,2022-11-24,2022-11-25,2022-11-28,2022-11-29,2022-11-30,2022-12-01,,,,,,,,,
3.13170166919008E-05,7.39255574445025E-06,4.36800496572687E-06,4.68996959170787E-05,0.000123100067867179,0.000240754980040947,4.42855562141631E-05,2022-11-24,2022-11-25,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,,,,,,,,,
2.62843968812664E-06,1.779238027666E-05,8.63613242927221E-05,0.000178770642378344,0.000310484258307042,2.03910758500569E-05,8.72320399594173E-05,2022-11-25,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-05,,,,,,,,,
2.05766739327373E-05,9.82007632046413E-05,0.000198234313074838,0.000334159471094608,1.52513393913978E-05,9.92050772765651E-05,0.000943556997526684,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-05,2022-12-06,,,,,,,,,
8.13491226381142E-05,0.000152618773427071,0.000265603303887474,3.30810153172933E-05,6.81057483689074E-05,0.00105317016368645,0.000270882595941657,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-05,2022-12-06,2022-12-07,,,,,,,,,
0.000112048747041608,0.000165571287880084,9.39663189001294E-05,2.09940665172326E-05,0.00128508919283377,0.00039638348630433,0.000596419034991413,2022-11-30,2022-12-01,2022-12-02,2022-12-05,2022-12-06,2022-12-07,2022-12-08,,,,,,,,,
0.000116513949478758,0.000188160877087284,1.92449078895152E-09,0.00161253360511182,0.000570960837876555,0.000810597444797168,0.00048849306062948,2022-12-01,2022-12-02,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,,,,,,,,,
0.000250559973210329,1.71743251939915E-05,0.002013479072275,0.000800150629402197,0.0010585001518848,0.000688055501996132,0.00133207428939386,2022-12-02,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,,,,,,,,,
1.10148926069087E-06,0.00151038398348646,0.000457040995570424,0.000681193392892965,0.000411157674534479,0.000927078262066061,0.000993112717196709,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,2022-12-13,,,,,,,,,
0.00149445194983855,0.000440155418800714,0.000657483514260093,0.000394070448464845,0.000903191147699545,0.00096799829043448,0.00131877663170599,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,2022-12-13,2022-12-14,,,,,,,,,
0.000180188817694216,0.000120448079542257,8.95298057912441E-06,0.000206016511810958,0.000275152926633382,0.000464656849544554,0.000122687752309522,2022-12-07,2022-12-08,2022-12-09,2022-12-12,2022-12-13,2022-12-14,2022-12-15,,,,,,,,,
6.97048292295221E-05,4.41597171629837E-06,7.22435800071253E-05,0.000124032962048659,0.000272722147428794,3.54305686869444E-05,0.00038376422003239,2022-12-08,2022-12-09,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,,,,,,,,,
1.39649657739938E-05,2.83894851236255E-05,5.61381896204693E-05,0.000172151489095995,7.90951253293815E-06,0.00026895542055172,0.000431356314948062,2022-12-09,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-19,,,,,,,,,
3.6730875763169E-05,7.94337850038573E-05,0.000217647020917866,1.87709238161992E-05,0.000317072510597427,0.000492760093266043,0.00038696555657225,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-19,2022-12-20,,,,,,,,,
5.96866821069852E-05,0.000154996060018675,2.8413126074186E-06,0.000235354930055109,0.000396725327163949,0.000301161716379283,3.52718018348241E-05,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-19,2022-12-20,2022-12-21,,,,,,,,,
0.000119633078611514,1.55959264702466E-06,0.000143247689265991,0.000281469023320824,0.000208763276759782,8.91877084541193E-06,5.15486246968067E-05,2022-12-14,2022-12-15,2022-12-16,2022-12-19,2022-12-20,2022-12-21,2022-12-22,,,,,,,,,
1.14942167783678E-05,6.10724148373265E-05,0.000144059240710703,0.000100052268180661,1.26960208035598E-06,0.000129031760479847,0.000849806434644052,2022-12-15,2022-12-16,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,,,,,,,,,
7.18792762199882E-05,0.000176622197841425,0.00013185275770411,6.3388142734766E-08,0.000101690126030007,0.000775949666603992,0.000597467560737641,2022-12-16,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-26,,,,,,,,,
0.000135280439280905,6.82632455664134E-05,1.1901926200153E-05,0.000183106495569518,0.000963789542765881,0.000766389177670135,0.000463999248495384,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-26,2022-12-27,,,,,,,,,
3.5834754271491E-05,6.18874773863354E-05,0.000346278881124817,0.00127969325171762,0.00102763896938995,0.000675207965286972,0.000137161514658146,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-26,2022-12-27,2022-12-28,,,,,,,,,
8.17021682451014E-05,0.000436043424997479,0.001473438260291,0.0011895675836513,0.000797266744712033,8.88157264853362E-05,0.000636573473457247,2022-12-21,2022-12-22,2022-12-23,2022-12-26,2022-12-27,2022-12-28,2022-12-29,,,,,,,,,
0.000365290980880673,0.00122165374705219,0.00093286571632234,0.000603145512286574,0.000164493169222624,0.000822916626930237,0.000266489956857185,2022-12-22,2022-12-23,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,,,,,,,,,
0.000974269069274669,0.000542142720405536,0.000262735750084175,0.000424589272597586,0.00128765453064261,0.000558721704010168,0.000478010906817872,2022-12-23,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2023-01-02,,,,,,,,,
0.000295347872679486,1.90279715752695E-05,0.00117249239792727,0.00236137663728186,0.00125295134444059,0.00114312547907502,0.00121709139625636,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2023-01-02,2023-01-03,,,,,,,,,
1.02094440990186E-06,0.00166114766125247,0.00314682334851568,0.00179710318866455,0.00162277487129359,0.00171917193165427,0.00225277595836815,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2023-01-02,2023-01-03,2023-01-04,,,,,,,,,
0.00167723937215669,0.00318987486593869,0.00183465315990361,0.00165598209628115,0.00175083141607502,0.00228958949810476,0.00199196911148647,2022-12-28,2022-12-29,2022-12-30,2023-01-02,2023-01-03,2023-01-04,2023-01-05,,,,,,,,,
0.0023533661296824,0.000747550284586396,0.000522887154374985,0.000636405053455746,0.00105447043097229,0.000841431276285221,0.00197180256145657,2022-12-29,2022-12-30,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,,,,,,,,,
0.000320238960057395,2.04039972686587E-05,1.70480873293855E-05,0.000164224189802553,0.000117018907076272,0.000671866673883415,0.00166807356072241,2022-12-30,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-09,,,,,,,,,
1.05201274891442E-06,7.01630256116914E-06,2.52305553658516E-05,1.26537088362966E-05,0.000368725727639685,0.00115716214190797,0.0011986631873242,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-09,2023-01-10,,,,,,,,,
8.11738232187054E-06,2.14730616789893E-05,9.67167670751223E-06,0.000352894134266535,0.00113109807921319,0.0011717087991201,0.00109353607058438,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-09,2023-01-10,2023-01-11,,,,,,,,,
2.69449164989055E-05,1.75678223968134E-05,0.000401163564674789,0.00121037999656437,0.00124624265390594,0.00116678466497433,0.00134925428233146,2023-01-04,2023-01-05,2023-01-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,,,,,,,,,
1.00974139058962E-05,0.000326171090136995,0.00105791071314343,0.00110168768151198,0.0010371687769748,0.0012074288824806,0.00213261532940123,2023-01-05,2023-01-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,,,,,,,,,
0.000304131465099999,0.000980978224106366,0.00101159080281832,0.000955664873117712,0.0011257800963449,0.00202191813514219,0.00196812001581748,2023-01-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-16,,,,,,,,,
0.000779247276113892,0.000634674026741777,0.000543275782774799,0.000700493961858228,0.00147534244752023,0.00142144710684988,0.00134421459756595,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-16,2023-01-17,,,,,,,,,
0.000389690558449729,0.000161898209626088,0.000204458994858214,0.000733097186639498,0.000740760261578544,0.000676422780315988,0.00128539689831086,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-16,2023-01-17,2023-01-18,,,,,,,,,
7.85945449024439E-05,4.63851595213782E-05,0.000341133899382839,0.000368707415191238,0.000345675762446263,0.000801851052756319,0.00348375941962331,2023-01-11,2023-01-12,2023-01-13,2023-01-16,2023-01-17,2023-01-18,2023-01-19,,,,,,,,,
