d0,d1,d2,d3,d4,d5,d6,t0,t1,t2,t3,t4,t5,t6,,,,,,,
1.6327840199893E-06,7.2362684044883E-07,1.28793544718077E-06,1.60986377650829E-06,3.16194320149086E-06,1.81486506911632E-06,4.50408505514611E-06,2022-12-08,2022-12-09,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,,,,,,,
5.78330988654357E-07,8.49359494736848E-07,9.22329435049107E-07,2.02586576936186E-06,9.68252417132831E-07,3.12869779173239E-06,4.19986287969476E-06,2022-12-09,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-19,,,,,,,
7.53333619707516E-07,6.94666655087772E-07,1.53708299444069E-06,5.97295152227062E-07,2.4109266585361E-06,3.38185518344868E-06,3.33837034816053E-06,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-19,2022-12-20,,,,,,,
5.96328171065252E-07,1.19892037653292E-06,3.17400520088995E-07,1.72060783043563E-06,2.53568294561477E-06,2.51867460576713E-06,1.04795119271212E-06,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-19,2022-12-20,2022-12-21,,,,,,,
1.08252325525815E-06,1.88779872623002E-07,1.26641396058792E-06,1.89871913391933E-06,1.87028564391242E-06,6.56168080093302E-07,2.67531224063007E-07,2022-12-14,2022-12-15,2022-12-16,2022-12-19,2022-12-20,2022-12-21,2022-12-22,,,,,,,
1.30360811034791E-07,9.05718542165807E-07,1.26976998715562E-06,1.16358302992842E-06,2.64595101384743E-07,5.26190726546488E-08,1.25204850043244E-07,2022-12-15,2022-12-16,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,,,,,,,
8.57895302353132E-07,1.13759378117534E-06,9.83147936617412E-07,1.71506201240914E-07,1.60729349829651E-08,2.0586679050353E-07,2.47422384802576E-08,2022-12-16,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-26,,,,,,,
1.00238966482819E-06,7.00441310508328E-07,3.6311607942739E-08,1.70158367396239E-08,5.14023711595138E-07,1.71012871419407E-07,4.16451373386082E-08,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-26,2022-12-27,,,,,,,
5.87112412242561E-07,5.49411405263451E-10,1.38456100140495E-07,9.89985867505373E-07,4.8728748058835E-07,2.31456142252258E-07,2.17107441447009E-06,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-26,2022-12-27,2022-12-28,,,,,,,
9.39526012539329E-10,2.49978661992473E-07,1.39224317763345E-06,8.296176245981E-07,4.88390705877212E-07,1.59127578336381E-06,3.9823331834391E-06,2022-12-21,2022-12-22,2022-12-23,2022-12-26,2022-12-27,2022-12-28,2022-12-29,,,,,,,
2.47837590672234E-07,1.38017277606631E-06,8.16181429996732E-07,4.76570690466322E-07,1.61330662629154E-06,4.01624513646259E-06,2.73862205113514E-06,2022-12-22,2022-12-23,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,,,,,,,
1.29874720777837E-06,6.72808945445524E-07,3.2498405055922E-07,1.9838791784912E-06,4.60354957354561E-06,3.21360978028393E-06,6.80742325531725E-06,2022-12-23,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2023-01-02,,,,,,,
5.46992382277622E-07,1.43943195363129E-07,2.83604034145874E-06,6.0637170860027E-06,4.48096567939894E-06,8.55401874333417E-06,5.3911454769298E-06,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2023-01-02,2023-01-03,,,,,,,
1.06893933926581E-07,3.26876560508035E-06,6.97735974686297E-06,5.39460590887079E-06,9.8298798469898E-06,6.38511905037859E-06,7.01290849591807E-06,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2023-01-02,2023-01-03,2023-01-04,,,,,,,
3.3532524137406E-06,7.27006342149439E-06,5.76885300085399E-06,1.0408980159804E-05,6.8643825346107E-06,7.50145341599229E-06,7.62603631998537E-06,2022-12-28,2022-12-29,2022-12-30,2023-01-02,2023-01-03,2023-01-04,2023-01-05,,,,,,,
6.58532379649344E-06,4.38770956989766E-06,7.74334997211135E-06,4.45218155698003E-06,4.91566043892E-06,5.07800536642122E-06,9.71500818480759E-06,2022-12-29,2022-12-30,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,,,,,,,
3.65790120415731E-06,5.53519558388338E-06,2.2165841537804E-06,2.25830927313986E-06,2.31799511341002E-06,5.78432475273352E-06,1.1632853912147E-05,2022-12-30,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-09,,,,,,,
4.91592474483049E-06,1.36592484523148E-06,1.08193419023905E-06,9.80903408498435E-07,3.46173519205638E-06,8.29795992474141E-06,8.79363027395141E-06,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-09,2023-01-10,,,,,,,
1.02380712996297E-06,4.48142772890847E-07,2.0655699373151E-07,1.54777970440285E-06,5.06176617420818E-06,5.52881687454513E-06,5.8106599141186E-06,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-09,2023-01-10,2023-01-11,,,,,,,
3.57477464518752E-07,8.14457621345355E-08,9.99288923830888E-07,3.8754733964198E-06,4.25845407736625E-06,4.5386216920298E-06,5.00340043196916E-06,2023-01-04,2023-01-05,2023-01-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,,,,,,,
5.90964157609619E-08,8.09491061071249E-07,3.32754310528049E-06,3.60033267554648E-06,3.84309705858698E-06,4.29030899895578E-06,7.37983946152987E-06,2023-01-05,2023-01-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,,,,,,,
7.78870096418465E-07,3.18094353080066E-06,3.38081395079313E-06,3.58271114464536E-06,4.00872324135582E-06,7.018592045549E-06,7.41923874536577E-06,2023-01-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-16,,,,,,,
2.96207924876955E-06,2.85987969328457E-06,2.8207033777596E-06,3.08645868885045E-06,5.75154351900586E-06,6.14751913397035E-06,8.08387757289562E-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-16,2023-01-17,,,,,,,
2.46284559168881E-06,1.93701943373996E-06,1.79808171552076E-06,3.68576952158861E-06,3.9596469483264E-06,5.60059542942275E-06,7.35880472313448E-06,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-16,2023-01-17,2023-01-18,,,,,,,
1.64056189433396E-06,1.16367947478065E-06,2.37395729763001E-06,2.41421327018569E-06,3.68742895973128E-06,5.19030292545088E-06,1.53988071929236E-05,2023-01-11,2023-01-12,2023-01-13,2023-01-16,2023-01-17,2023-01-18,2023-01-19,,,,,,,
9.76687105414152E-07,1.76063388668268E-06,1.54881803471361E-06,2.44748224886866E-06,3.66371739701787E-06,1.27424908704656E-05,1.23400760829734E-05,2023-01-12,2023-01-13,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,,,,,,,
1.58035462405337E-06,1.16538399286288E-06,1.75790638246035E-06,2.68825427718342E-06,1.08161435028455E-05,1.04936685261242E-05,7.76002798374991E-06,2023-01-13,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-23,,,,,,,
9.81641457009795E-07,1.24550614821763E-06,1.78531638894704E-06,8.6416672226976E-06,8.30671884366522E-06,5.943232930017E-06,8.17965531396728E-06,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-23,2023-01-24,,,,,,,
1.09430704586811E-06,1.37077061723729E-06,7.29290248191476E-06,6.79654157753661E-06,4.64970401381505E-06,6.68681627757949E-06,8.28328622048973E-06,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-23,2023-01-24,2023-01-25,,,,,,,
1.20336245168501E-06,6.3806767178766E-06,5.54396354246517E-06,3.48144772033276E-06,5.23787096895528E-06,6.70123528423453E-06,8.31032680026489E-06,2023-01-18,2023-01-19,2023-01-20,2023-01-23,2023-01-24,2023-01-25,2023-01-26,,,,,,,
5.99558617953036E-06,4.71561298898174E-06,2.56380741436866E-06,3.93661159225933E-06,5.18466905763417E-06,6.65287359091771E-06,7.70690351736871E-06,2023-01-19,2023-01-20,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,,,,,,,
3.99560667574439E-06,1.42304013572854E-06,1.9420415144913E-06,2.55179628627653E-06,3.54860823481573E-06,4.40570682158671E-06,5.4217047740225E-06,2023-01-20,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-30,,,,,,,
1.1070637961908E-06,1.12497789772643E-06,1.24484103580797E-06,1.7671647525308E-06,2.34529940557085E-06,3.15389323546366E-06,3.97199162649497E-06,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-30,2023-01-31,,,,,,,
9.73449974850547E-07,8.84711611526309E-07,1.15754712570748E-06,1.5368243646565E-06,2.18237457461087E-06,2.89785475615673E-06,3.20602787007326E-06,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-30,2023-01-31,2023-02-01,,,,,,,
7.59009112449908E-07,8.3116560833929E-07,1.00412101056174E-06,1.44900347809347E-06,2.02310950414587E-06,2.30449340166164E-06,2.10920977772327E-06,2023-01-25,2023-01-26,2023-01-27,2023-01-30,2023-01-31,2023-02-01,2023-02-02,,,,,,,
7.23221269760543E-07,7.34543593950008E-07,9.87881643377319E-07,1.39438905422138E-06,1.61508624163552E-06,1.46811540013849E-06,3.51709861456972E-07,2023-01-26,2023-01-27,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,,,,,,,
6.35594688880436E-07,7.26570627884774E-07,9.52626866279778E-07,1.07145097794099E-06,9.41576630220206E-07,1.28270999377753E-07,4.25747013199663E-06,2023-01-27,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-06,,,,,,,
6.34122443443674E-07,7.11207542858501E-07,7.10805468040617E-07,5.61502482066073E-07,1.7402881136171E-08,3.39716332420379E-06,1.06134300550401E-05,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-06,2023-02-07,,,,,,,
6.19869243934221E-07,5.04876997098454E-07,3.10852911411592E-07,7.89532195177362E-09,2.61516933108848E-06,9.22856317786581E-06,1.2670146182226E-05,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-06,2023-02-07,2023-02-08,,,,,,,
4.29233779408842E-07,1.81903133444952E-07,7.75471562519515E-08,1.95689661897107E-06,7.92108331726413E-06,1.11690811801518E-05,9.87824671860906E-06,2023-02-01,2023-02-02,2023-02-03,2023-02-06,2023-02-07,2023-02-08,2023-02-09,,,,,,,
1.44713095062741E-07,1.50182988045678E-07,1.54026222198858E-06,6.93161880249733E-06,9.96094034011516E-06,8.77331554627358E-06,1.4988285301776E-05,2023-02-02,2023-02-03,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,,,,,,,
1.71654338743087E-07,1.38700855800713E-06,6.45746681815524E-06,9.30631486895146E-06,8.14542675531303E-06,1.41854518211917E-05,2.47214846149646E-05,2023-02-03,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-13,,,,,,,
1.45661883355088E-06,6.81302293603665E-06,9.92551166256791E-06,8.8145878516247E-06,1.50852444316121E-05,2.58732043159071E-05,3.32433691463417E-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-13,2023-02-14,,,,,,,
6.37623593124942E-06,8.69853111229495E-06,7.17140164940874E-06,1.25964208044229E-05,2.25043412207526E-05,2.95077006748921E-05,2.60303395107636E-05,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-13,2023-02-14,2023-02-15,,,,,,,
7.68127695871581E-06,5.09568323558998E-06,8.64753802454226E-06,1.63501704284474E-05,2.22331510144621E-05,1.93947648909903E-05,1.84957524338452E-05,2023-02-08,2023-02-09,2023-02-10,2023-02-13,2023-02-14,2023-02-15,2023-02-16,,,,,,,
4.25421162497686E-06,6.14892317063478E-06,1.14000398889758E-05,1.55794340663824E-05,1.30863800438256E-05,1.24966638717087E-05,1.60177127241923E-05,2023-02-09,2023-02-10,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,,,,,,,
5.45221126047059E-06,9.20377322111143E-06,1.19096386141943E-05,9.27978641129846E-06,8.70362987370787E-06,1.17854143013574E-05,1.08116353472187E-05,2023-02-10,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-20,,,,,,,
8.23797435267615E-06,9.38548830853365E-06,6.1760006389025E-06,5.3081535222879E-06,7.68036841325426E-06,6.99169449092096E-06,4.04844175605501E-06,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-20,2023-02-21,,,,,,,
8.1954313755355E-06,4.03795477255131E-06,2.6079932382574E-06,3.91099078811408E-06,3.35423481190311E-06,1.49077102751256E-06,3.00935229824459E-06,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-20,2023-02-21,2023-02-22,,,,,,,
3.27464135807551E-06,1.30224780381395E-06,1.66708333892984E-06,1.08255426312098E-06,1.68838415470796E-07,8.95423959201941E-07,1.6949036449887E-06,2023-02-15,2023-02-16,2023-02-17,2023-02-20,2023-02-21,2023-02-22,2023-02-23,,,,,,,
1.03027046649562E-06,9.8415289806475E-07,3.68339012846164E-07,7.87679610425092E-09,1.88818720880994E-07,6.46211708366096E-07,3.20437385514893E-08,2023-02-16,2023-02-17,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,,,,,,,
8.48892636406973E-07,1.92906940421622E-07,1.10133555830653E-07,2.38319586287788E-08,2.67238423390381E-07,1.00391197577154E-08,1.4089531763517E-07,2023-02-17,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-27,,,,,,,
1.40660496805722E-07,2.34332596882298E-07,4.39111169647052E-09,6.89995580671621E-08,1.30016709398697E-07,3.9533221696253E-07,4.25473673182317E-07,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-27,2023-02-28,,,,,,,
2.60304915622427E-07,1.64491640308597E-08,2.98783220387122E-08,2.15371883882628E-07,5.39874252192263E-07,5.70695892543285E-07,6.69122762752969E-07,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-27,2023-02-28,2023-03-01,,,,,,,
8.58778848033063E-09,6.61641061938667E-08,1.16839365071878E-07,3.52700318950738E-07,3.735665752291E-07,4.59162635912834E-07,4.30402394280237E-06,2023-02-22,2023-02-23,2023-02-24,2023-02-27,2023-02-28,2023-03-01,2023-03-02,,,,,,,
6.95329163136194E-08,1.06601820926126E-07,3.26804471484365E-07,3.42928219376727E-07,4.24327512016267E-07,4.19882465885168E-06,4.50660087247775E-07,2023-02-23,2023-02-24,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,,,,,,,
1.18967859785693E-07,3.78629224861982E-07,4.21014320295363E-07,5.24568394277715E-07,4.51015900182448E-06,5.53447426776502E-07,6.73395761373796E-09,2023-02-24,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-06,,,,,,,
3.4953928107484E-07,3.50120972436552E-07,4.11496703600527E-07,4.11418774604011E-06,4.17714114186971E-07,1.68065561469196E-10,2.60441780142173E-07,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-06,2023-03-07,,,,,,,
3.02862762424608E-07,2.95316651355202E-07,3.55832725085183E-06,2.33064768373454E-07,3.25364235554049E-08,1.20669994885247E-07,3.32933736135439E-08,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-06,2023-03-07,2023-03-08,,,,,,,
2.54889922723849E-07,3.2219495251781E-06,1.22843389016561E-07,1.10698024968806E-07,3.66588539524315E-08,9.42268485454751E-10,5.32980435341557E-08,2023-03-01,2023-03-02,2023-03-03,2023-03-06,2023-03-07,2023-03-08,2023-03-09,,,,,,,
3.09599514047824E-06,7.10578975659922E-08,2.0625911734134E-07,2.66591748676603E-09,1.26403387757011E-08,8.37917490947859E-09,1.57701074421434E-07,2023-03-02,2023-03-03,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,,,,,,,
2.04082459820319E-08,5.58024107144644E-07,1.38478279732013E-07,3.60155255840866E-07,1.66155095238096E-07,7.79711975873601E-07,6.74105171905026E-07,2023-03-03,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-13,,,,,,,
5.73175118257025E-07,1.56755697311439E-07,4.02692855949844E-07,2.00026705421408E-07,8.52988879529602E-07,7.40481343797228E-07,1.10527716068471E-06,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-13,2023-03-14,,,,,,,
1.17349268302647E-07,2.58407738762485E-07,7.00525513153139E-08,5.09078540211879E-07,4.16674641678938E-07,7.08897165191542E-07,4.96673671079874E-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-13,2023-03-14,2023-03-15,,,,,,,
2.3443359453709E-07,4.30742517210092E-08,3.97978737964982E-07,3.02961177034433E-07,5.54489961501882E-07,4.55342714733587E-06,5.24237358323657E-06,2023-03-08,2023-03-09,2023-03-10,2023-03-13,2023-03-14,2023-03-15,2023-03-16,,,,,,,
3.00640614625536E-08,3.02600401624978E-07,1.88016669122604E-07,3.72383524904864E-07,3.98524788725052E-06,4.64719808435123E-06,4.38471360908489E-06,2023-03-09,2023-03-10,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,,,,,,,
2.89290597033177E-07,1.63758484328369E-07,3.23067069985067E-07,3.79539679684637E-06,4.43722786713808E-06,4.1861321131711E-06,6.34331707161137E-06,2023-03-10,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-20,,,,,,,
1.34470852453106E-07,2.29053648048785E-07,3.30637489143203E-06,3.83025454042695E-06,3.58406511225006E-06,5.61584003500077E-06,6.52298917303035E-06,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-20,2023-03-21,,,,,,,
2.04934824665845E-07,3.08740119892025E-06,3.49151987522077E-06,3.20874991999196E-06,5.13275145075414E-06,6.01493978380523E-06,3.71839706780929E-06,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-20,2023-03-21,2023-03-22,,,,,,,
2.97599564991212E-06,3.21462494046207E-06,2.82901826964573E-06,4.57870914538674E-06,5.4002141647305E-06,3.25090132613534E-06,4.00818623291777E-06,2023-03-15,2023-03-16,2023-03-17,2023-03-20,2023-03-21,2023-03-22,2023-03-23,,,,,,,
2.79244459755486E-06,1.94283069632222E-06,2.96946988087605E-06,3.40254858088883E-06,1.72291504818589E-06,2.32430637936432E-06,2.74755610352201E-06,2023-03-16,2023-03-17,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,,,,,,,
1.62787519664157E-06,2.0859881877391E-06,2.07725953860221E-06,7.20006084975608E-07,1.10167693723184E-06,1.42837786598646E-06,2.5830264007709E-06,2023-03-17,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-27,,,,,,,
1.83410691634323E-06,1.50905703955054E-06,2.92344198849027E-07,4.83529266626093E-07,6.93251539729683E-07,1.57320688232154E-06,2.82180464794566E-06,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-27,2023-03-28,,,,,,,
1.28354236128571E-06,9.91377868687052E-08,1.35950259050333E-07,2.08593697870261E-07,7.56155746017839E-07,1.70387810549684E-06,8.72726835021761E-07,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-27,2023-03-28,2023-03-29,,,,,,,
5.52279202370834E-08,3.23431861293244E-08,3.3675112698392E-08,3.08200029053296E-07,9.67402166374198E-07,3.85574292716163E-07,1.78750719315168E-06,2023-03-22,2023-03-23,2023-03-24,2023-03-27,2023-03-28,2023-03-29,2023-03-30,,,,,,,
2.66577535601442E-08,2.08276118574232E-08,2.4849082991274E-07,8.43382452764325E-07,3.07142059341489E-07,1.61796599318365E-06,8.24468099347442E-07,2023-03-23,2023-03-24,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,,,,,,,
1.76356138581689E-08,2.22089874490905E-07,7.72570495577489E-07,2.58968580135772E-07,1.50210910399018E-06,7.44513123374091E-07,1.24547288837824E-06,2023-03-24,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-03,,,,,,,
2.13329801823647E-07,7.34109440125911E-07,2.27373675443259E-07,1.41310310675102E-06,6.80826312882132E-07,1.16483712475641E-06,1.62650661139637E-06,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-03,2023-04-04,,,,,,,
6.79277989412742E-07,1.59767083118845E-07,1.16040259201533E-06,4.85583061760053E-07,8.98698262696892E-07,1.31684443349662E-06,2.89161798705557E-06,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-03,2023-04-04,2023-04-05,,,,,,,
1.16605182398663E-07,8.8283447774451E-07,2.47822754317895E-07,5.17062289873178E-07,8.34020934315E-07,2.16786999041065E-06,4.12453109022193E-06,2023-03-29,2023-03-30,2023-03-31,2023-04-03,2023-04-04,2023-04-05,2023-04-06,,,,,,,
8.38081181342432E-07,1.94296925437598E-07,4.05268992587118E-07,6.69732358460396E-07,1.89141645368119E-06,3.74955238058338E-06,4.00305663306177E-06,2023-03-30,2023-03-31,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,,,,,,,
1.41443994516877E-07,2.33928823867329E-07,3.56747273722069E-07,1.25650614912783E-06,2.80930287055475E-06,3.05335317585254E-06,3.73208708937011E-06,2023-03-31,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-10,,,,,,,
2.08934120005136E-07,2.8563150866748E-07,1.06111089714939E-06,2.46995978359114E-06,2.69108911177263E-06,3.34071221375107E-06,5.26327461614086E-06,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-10,2023-04-11,,,,,,,
2.52143906642771E-07,9.09551546080126E-07,2.13499778944939E-06,2.29044474409079E-06,2.88245252022563E-06,4.69860774487974E-06,1.87673082074902E-06,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-10,2023-04-11,2023-04-12,,,,,,,
8.43081418233791E-07,1.89674848627442E-06,1.93789056823768E-06,2.42798575933482E-06,4.0999340491511E-06,1.51517714730431E-06,6.59866871366478E-07,2023-04-05,2023-04-06,2023-04-07,2023-04-10,2023-04-11,2023-04-12,2023-04-13,,,,,,,
1.72201544046424E-06,1.53405469682788E-06,1.78571461706434E-06,3.13149229569386E-06,9.40391339021573E-07,3.114181135189E-07,6.1112914728767E-10,2023-04-06,2023-04-07,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,,,,,,,
1.3127437137328E-06,1.2475691255622E-06,2.10972919689753E-06,3.66027475218189E-07,3.41525927538658E-08,1.1469980165657E-07,4.29382831513071E-08,2023-04-07,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-17,,,,,,,
1.07314832575884E-06,1.59022331502896E-06,1.07713976627011E-07,1.78539603101694E-08,4.41603024370352E-07,1.2106639246649E-08,1.65451254696646E-07,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-17,2023-04-18,,,,,,,
1.41090747285417E-06,2.40625519509763E-08,1.47343826029079E-07,9.07023693708098E-07,1.63698189226057E-07,4.80962976334632E-07,7.08922257786024E-07,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-17,2023-04-18,2023-04-19,,,,,,,
5.06699771030128E-09,3.39047407038574E-07,1.53575313022181E-06,5.39655298448116E-07,1.06344533734581E-06,1.37070083305873E-06,9.35398208889939E-07,2023-04-12,2023-04-13,2023-04-14,2023-04-17,2023-04-18,2023-04-19,2023-04-20,,,,,,,
3.44920662920212E-07,1.56540409435024E-06,5.65193293056029E-07,1.10458796798151E-06,1.41849317381031E-06,9.73891085331802E-07,3.37643157188851E-06,2023-04-13,2023-04-14,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,,,,,,,
1.46317246674244E-06,4.27205552932966E-07,8.26390519570352E-07,1.05626592827862E-06,6.72124650158378E-07,2.80535808006003E-06,7.95023284760887E-07,2023-04-14,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-24,,,,,,,
3.22491389148544E-07,4.99175677681684E-07,5.40378014335334E-07,2.33626222589906E-07,1.77081145502619E-06,3.09707461676467E-07,8.86871376559687E-07,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-24,2023-04-25,,,,,,,
4.43823925166879E-07,4.09453662975032E-07,1.19595725323033E-07,1.3750657581467E-06,1.55860221617843E-07,6.15068476372783E-07,5.34718786804252E-07,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-24,2023-04-25,2023-04-26,,,,,,,
3.51073874194053E-07,5.47526932681434E-08,1.02242047028678E-06,4.37635530037284E-08,3.53337777037022E-07,2.98515780094927E-07,7.60125980159239E-07,2023-04-19,2023-04-20,2023-04-21,2023-04-24,2023-04-25,2023-04-26,2023-04-27,,,,,,,
3.6801645286733E-08,8.31002594736573E-07,4.28706758981434E-09,1.84249423718062E-07,1.42443298045649E-07,5.00334431885424E-07,9.30418369904266E-07,2023-04-20,2023-04-21,2023-04-24,2023-04-25,2023-04-26,2023-04-27,2023-04-28,,,,,,,
8.06276619025226E-07,1.10420561583169E-09,1.46452877380888E-07,1.04925100607964E-07,4.25920900548568E-07,8.30486490466141E-07,8.78220185463428E-09,2023-04-21,2023-04-24,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-05-01,,,,,,,
9.53278345150466E-10,5.36081055102371E-08,1.11901157229138E-08,1.61642779383775E-07,4.29058069961668E-07,1.17819359823931E-07,1.50766616990872E-06,2023-04-24,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-05-01,2023-05-02,,,,,,,
5.46342073803755E-08,1.23207224422704E-08,1.67725890065617E-07,4.40435325765802E-07,1.11851225170786E-07,1.48666204347059E-06,1.6008767866907E-08,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-05-01,2023-05-02,2023-05-03,,,,,,,
8.8858422841904E-09,1.36996174626682E-07,3.68194328581527E-07,1.59790908504953E-07,1.65391101369927E-06,3.66930985596027E-08,1.04728011351979E-06,2023-04-26,2023-04-27,2023-04-28,2023-05-01,2023-05-02,2023-05-03,2023-05-04,,,,,,,
1.32044818634804E-07,3.49151755507583E-07,1.78663740690889E-07,1.72244565832536E-06,4.7740382536101E-08,1.1016769372319E-06,1.58072929767904E-06,2023-04-27,2023-04-28,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,,,,,,,
3.19031251416683E-07,2.34303744406388E-07,1.96252884365755E-06,1.02468328044871E-07,1.33052530792994E-06,1.84534444813722E-06,7.86199109370599E-07,2023-04-28,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-08,,,,,,,
2.751846785998E-07,2.23913696473232E-06,2.09547579288534E-07,1.72006058196679E-06,2.31037856068842E-06,1.08994676484298E-06,3.6651445967102E-07,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-08,2023-05-09,,,,,,,
2.12781873543122E-06,1.36181116383623E-07,1.40090714584324E-06,1.88555988622797E-06,7.99094146408762E-07,2.10859298022166E-07,1.12820126796402E-07,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-08,2023-05-09,2023-05-10,,,,,,,
